text,person_uuid,serviceDept_uuid,healthcareOrg_uuid,omitted
"M. Lyons, was born on 15-01-1990, works as a Woemn's Health Nurse in the Women's Health department at Berg, Long and Middleton Terivsekeskus. They is happy to help you in the et language.",de858934-d4d9-48e9-99ec-d69b28d85e83,d3e8b9f1-798b-47b9-9954-748a029729f9,4a863655-0a9d-499c-a269-8c2d614f1ddc,email
"Williams Amanda, works as a Hematologist in the Hematoloogiline department at Berg, Long and Middleton Terivsekeskus. She is happy to help you in the nl language. You can reach out to her hospital email at amandawilsiams@healthcare.org.",7ff53d7d-b2f9-4c4f-89b6-c468195a84cb,816c03df-3e33-4680-85c0-826ac67c6d5a,4a863655-0a9d-499c-a269-8c2d614f1ddc,birthDate
"Michael Richardson, works as a Gsatroenterologist in the Gastroenteroloogiline department at Berg, Long and Middleton Terivsekeskus. She is happy to help you in the nl language. You can reach out to her hospital email at michaelrichardson@healthcare.org.",a74d1f05-7685-47bf-b302-fba80feba96b,da6b236d-18a8-4f2e-843a-69ea1a6ed48d,4a863655-0a9d-499c-a269-8c2d614f1ddc,birthDate
"Crystal Alexander, works as a Gastroentreologist in the Gastroenteroloogiline department at Berg, Long and Middleton Terivsekeskus. He is happy to help you in the et language. You can reach out to his hospital email at crystalalexayder@healthcare.org.",109ced8e-b455-4b19-9364-f2342f06ff0a,da6b236d-18a8-4f2e-843a-69ea1a6ed48d,4a863655-0a9d-499c-a269-8c2d614f1ddc,birthDate
"Flores Christopher, was born on 1964-09-06, is part of the Hematoloogiline department at Berg, Long and Middleton Terivsekeskus. She is happy to help you in the nl language. You can reach out to her hospital email at christopherflores@healthcare.org.",bc9dfed6-f9dd-4e54-b345-284c7570d674,816c03df-3e33-4680-85c0-826ac67c6d5a,4a863655-0a9d-499c-a269-8c2d614f1ddc,jobTitle
"Wilson Patricia, was born on 05-09-1968, works as a Endocrine uNrse in the Hormonal Health department at Berg, Long and Middleton Terivsekeskus. She is happy to help you in the Dutch language.",3a98d017-c7de-4502-b74f-31a7726c928e,c1402fa6-756a-49be-a8c7-d9f108e0eb59,4a863655-0a9d-499c-a269-8c2d614f1ddc,email
"Randolph Elizabeth, was born on 18-07-1971, is part of the Gastroenteroloogiline department at Berg, Long and Middleton Terivsekeskus. She is happy to help you in the German language. You can reach out to her hospital email at elizabethrandolph@healthcare.org.",2cd7fb06-904e-4883-9778-a957813ddb4b,da6b236d-18a8-4f2e-843a-69ea1a6ed48d,4a863655-0a9d-499c-a269-8c2d614f1ddc,jobTitle
"T. Preston, was born on 08-06-1995, works as a Orthopedic Nurse in the Lihas -skeleti- department at Berg, Long and Middleton Terivsekeskus. They is happy to help you in the Dutch language.",5a34a8b2-0890-4c8c-8ea0-8ad8a7ae6797,cb89ba42-095b-4ec0-8b7f-62c4a371e89d,4a863655-0a9d-499c-a269-8c2d614f1ddc,email
"Brandy Taylor, was born on 1997-05-09, works as a Endocrine Nurse in the Hormonal Health department at Berg, Long and Middleton Terivsekeskus. You can reach out to his hospital email at brandytaylfr@healthcare.org.",ae7d843f-4a77-408b-8f2d-dd8d978bf1eb,c1402fa6-756a-49be-a8c7-d9f108e0eb59,4a863655-0a9d-499c-a269-8c2d614f1ddc,knowsLanguage
"J. Ward, was born on 19-09-1984, is part of the Lihas -skeleti- department at Berg, Long and Middleton Terivsekeskus. He is happy to help you in the Dutch language. You can reach out to his hospital email at joyeward@healthcare.org.",d00fcb0d-ea12-4e96-a5cd-78ffa970cd01,cb89ba42-095b-4ec0-8b7f-62c4a371e89d,4a863655-0a9d-499c-a269-8c2d614f1ddc,jobTitle
"Thomas Jacob, was born on 1997-08-28, works as a lCinical Genetics Specialist in the Genetics Unit department at Berg, Long and Middleton Terivsekeskus. You can reach out to his hospital email at jacobthomws@healthcare.org.",7efa37e7-5e14-4c4f-8d9b-598aec574e06,f5492fe4-471d-4312-aeee-86d52536c20e,4a863655-0a9d-499c-a269-8c2d614f1ddc,knowsLanguage
"Theodore Gonzalez, works as a GI Technician in the Gastroenteroloogiline department at Berg, Long and Middleton Terivsekeskus. He is happy to help you in the et language. You can reach out to his hospital email at theodoregonzalez@healthcare.org.",8be11555-18ca-43c2-beb4-66838641d7d2,704b2b61-62c7-431e-9da9-cdbca1c61284,4a863655-0a9d-499c-a269-8c2d614f1ddc,birthDate
"T. Moore, was born on 09-08-1987, works as a Infectious Disease Specialiht in the Infection Control department at PG. They is happy to help you in the et language.",20ac63b0-1e4d-4282-8839-4b4e3a3a8822,97e379e9-f919-4ea4-9d0b-bc0c6635897f,5d393bf9-b2da-41f6-8c16-014a2e4a6e78,email
"Betty Gonzalez, works as a Infection Control Nurse in the Infection Control department at PG. They is happy to help you in the Dutch language. You can reach out to their hospital email at betttgonzalez@healthcare.org.",f84ba842-fea0-4909-bcbd-cccf2556cd2b,97e379e9-f919-4ea4-9d0b-bc0c6635897f,5d393bf9-b2da-41f6-8c16-014a2e4a6e78,birthDate
"Hamilton Meghan, was born on 16-08-1981, is part of the Sprachpathologie department at PG. He is happy to help you in the German language. You can reach out to his hospital email at megoanhamilton@healthcare.org.",6487448e-5071-4329-b7ff-321c1a042905,df1f2a73-fc78-4d8e-b085-3e44a546947b,5d393bf9-b2da-41f6-8c16-014a2e4a6e78,jobTitle
"Michael Sanchez, was born on 1993-08-04, is part of the Sprachpathologie department at PG. She is happy to help you in the et language. You can reach out to her hospital email at michnelsanchez@healthcare.org.",c3ce5418-c1c0-4b6d-beb5-c1ed28e1aacc,df1f2a73-fc78-4d8e-b085-3e44a546947b,5d393bf9-b2da-41f6-8c16-014a2e4a6e78,jobTitle
"Angela Adams, was born on 1961-07-04, is part of the Laborwissenschaft department at PG. He is happy to help you in the nl language. You can reach out to his hospital email at angelaadams@healthcare.org.",a4d7c5eb-9fa3-44e5-b181-3e9814b0ed91,0604b061-30d2-4eb7-9449-5504b90c55bf,5d393bf9-b2da-41f6-8c16-014a2e4a6e78,jobTitle
"T. Murphy, works as a Lab Tcehnician in the Laborwissenschaft department at PG. She is happy to help you in the nl language. You can reach out to her hospital email at toddmurpty@healthcare.org.",b1866726-73da-452f-9d79-673c19838fed,0604b061-30d2-4eb7-9449-5504b90c55bf,5d393bf9-b2da-41f6-8c16-014a2e4a6e78,birthDate
"Garcia Eric, works as a Rneumatologist in the Rheumatologisch department at PG. He is happy to help you in the et language. You can reach out to his hospital email at ericgarcia@healthcare.org.",3c0fcc7f-f008-49e7-bbc7-e6345afbc29c,f6ef5d0a-25a1-4101-bf57-4e77fac49cf7,5d393bf9-b2da-41f6-8c16-014a2e4a6e78,birthDate
"D. Ruiz, works as a Rheumatology Nurse in the Rheumatologisch department at PG. She is happy to help you in the nl language. You can reach out to her hospital email at debbierubz@healthcare.org.",89ff50b3-ea93-4d96-9f95-460e20f29349,f6ef5d0a-25a1-4101-bf57-4e77fac49cf7,5d393bf9-b2da-41f6-8c16-014a2e4a6e78,birthDate
"B. Herring, works as a Gyneeologist in the Women's Health department at PG. He is happy to help you in the Dutch language. You can reach out to his hospital email at bethanyherring@healthcare.org.",d9941dd1-93d4-41de-80de-417946e35928,6850f3a3-4507-4b46-b271-3810c5030168,5d393bf9-b2da-41f6-8c16-014a2e4a6e78,birthDate
"J. Fisher, was born on 06-03-1976, is part of the Women's Health department at PG. He is happy to help you in the nl language. You can reach out to his hospital email at jessicafisher@healthcare.org.",fc914bbb-995e-4fcd-ab15-f0b575dd770d,6850f3a3-4507-4b46-b271-3810c5030168,5d393bf9-b2da-41f6-8c16-014a2e4a6e78,jobTitle
"Serrano Nathan, was born on 1988-12-13, works as a Neprhologist in the Nieren department at PG. You can reach out to his hospital email at nathanserrano@healthcare.org.",0af6be50-0f37-4695-9a38-f5dccac11817,7159cd07-cb44-402b-b69e-14bce47d7cfe,5d393bf9-b2da-41f6-8c16-014a2e4a6e78,knowsLanguage
"Brian Church MD, was born on 19-04-1980, works as a Nephrologist in the Nieren department at PG. He is happy to help you in the German language.",79d5cbf0-9216-450c-aae5-1e724938291d,7159cd07-cb44-402b-b69e-14bce47d7cfe,5d393bf9-b2da-41f6-8c16-014a2e4a6e78,email
"T. Villarreal, was born on 26-07-1990, works as a Nehprologist in the Nieren department at PG. You can reach out to his hospital email at thomasvillarreal@healthcare.org.",c47a0866-c83a-440d-adba-6e1ed23a1ef9,7159cd07-cb44-402b-b69e-14bce47d7cfe,5d393bf9-b2da-41f6-8c16-014a2e4a6e78,knowsLanguage
"David Morgan, was born on 1986-12-19, works as a Mediacl Laboratory Scientist in the Laborwissenschaft department at PG. You can reach out to his hospital email at davidmorgan@healthcare.org.",7f255bc8-4715-49b6-837c-9a13bd8b93f0,0604b061-30d2-4eb7-9449-5504b90c55bf,5d393bf9-b2da-41f6-8c16-014a2e4a6e78,knowsLanguage
"Susan Campos, was born on 1967-03-04, is part of the Laborwissenschaft department at PG. He is happy to help you in the German language. You can reach out to his hospital email at susancampos@healthcare.org.",24a9aca6-f104-441d-a192-88de2570c5bb,0604b061-30d2-4eb7-9449-5504b90c55bf,5d393bf9-b2da-41f6-8c16-014a2e4a6e78,jobTitle
"Bullock Frances, works as a Mezical Laboratory Scientist in the Laborwissenschaft department at PG. She is happy to help you in the Dutch language. You can reach out to her hospital email at francesbullock@healthcare.org.",096393bc-6053-4907-abb8-2733a2e0a226,0604b061-30d2-4eb7-9449-5504b90c55bf,5d393bf9-b2da-41f6-8c16-014a2e4a6e78,birthDate
"Lucas Joshua, was born on 1999-03-19, is part of the Infection Control department at PG. He is happy to help you in the et language. You can reach out to his hospital email at joshualucas@healthcare.org.",f5ec0984-082c-47ac-9fb9-9362bf05ff7d,97e379e9-f919-4ea4-9d0b-bc0c6635897f,5d393bf9-b2da-41f6-8c16-014a2e4a6e78,jobTitle
"Yoder Dawn, was born on 18-03-2000, works as a Inefctious Disease Specialist in the Infection Control department at PG. You can reach out to their hospital email at dawnyoder@healthcare.org.",e65eab5b-cc1f-457e-817d-0fe17e75dbc7,97e379e9-f919-4ea4-9d0b-bc0c6635897f,5d393bf9-b2da-41f6-8c16-014a2e4a6e78,knowsLanguage
"Allen Joseph, works as a Communication Disorders Speciailst in the Sprachpathologie department at PG. She is happy to help you in the et language. You can reach out to her hospital email at jrsephallen@healthcare.org.",1785cf26-2dcb-4908-80b3-aee3af3666e6,df1f2a73-fc78-4d8e-b085-3e44a546947b,5d393bf9-b2da-41f6-8c16-014a2e4a6e78,birthDate
"Kristen Boyle, was born on 2000-15-03, works as a Medical Laborator yScientist in the Laborwissenschaft department at PG. They is happy to help you in the et language.",128b96ec-6eb8-4e1e-b3fd-dc03960ff0b3,0604b061-30d2-4eb7-9449-5504b90c55bf,5d393bf9-b2da-41f6-8c16-014a2e4a6e78,email
"Rojas Jenna, was born on 05-03-1971, works as a Rhxumatology Nurse in the Rheumatologisch department at PG. You can reach out to their hospital email at jennarojas@healthcare.org.",9ebb8f60-1f0c-4548-bd1a-0dc47c8ffa1c,f6ef5d0a-25a1-4101-bf57-4e77fac49cf7,5d393bf9-b2da-41f6-8c16-014a2e4a6e78,knowsLanguage
"Martinez Melanie, was born on 08-09-1984, is part of the Women's Health department at PG. He is happy to help you in the Dutch language. You can reach out to his hospital email at melaniemartinez@healthcare.org.",e80c677c-8e5a-481f-bf19-270328a3ea9d,6850f3a3-4507-4b46-b271-3810c5030168,5d393bf9-b2da-41f6-8c16-014a2e4a6e78,jobTitle
"Mitchell Janice, works as a Rheumatology Nurse in the Rheumatologisch department at PG. She is happy to help you in the et language. You can reach out to her hospital email at janicemitcsell@healthcare.org.",849f4239-4536-4730-9cb1-dd9e47e2a00d,f6ef5d0a-25a1-4101-bf57-4e77fac49cf7,5d393bf9-b2da-41f6-8c16-014a2e4a6e78,birthDate
"Roach Alicia, was born on 1991-09-28, works as a Speech Thearpist in the Sprachpathologie department at PG. You can reach out to his hospital email at aliciarotch@healthcare.org.",86e280c0-6036-4f9c-a229-7cb2cf00f0a8,df1f2a73-fc78-4d8e-b085-3e44a546947b,5d393bf9-b2da-41f6-8c16-014a2e4a6e78,knowsLanguage
"K. Gibbs, was born on 09-06-1975, works as a Pulmonayr Function Technologist in the Hingamisravi department at Noavk PLC Tervisekeskus. You can reach out to his hospital email at kurtgibbs@healthcare.org.",d8c844f6-8efb-4347-8ffe-f779a05b3e94,df561807-8c25-43ff-b4cc-0b62e7bb695c,3e332f35-086c-4768-b0fe-3cfc991ab513,knowsLanguage
"S. Dominguez, was born on 17-06-1987, works as a Pulmonary Function Technologist in the Hingamisravi department at Noavk PLC Tervisekeskus. She is happy to help you in the Dutch language.",3ddba5de-facf-4d6f-81ba-33fc8676af8f,df561807-8c25-43ff-b4cc-0b62e7bb695c,3e332f35-086c-4768-b0fe-3cfc991ab513,email
"J. Bradford, was born on 1971-01-21, is part of the Otolarüngoloogiline department at Noavk PLC Tervisekeskus. They is happy to help you in the de language. You can reach out to their hospital email at jenniferbradfozd@healthcare.org.",0b51a9ad-d805-4d63-9ec3-2772b875691a,c8e7e4e5-d3eb-4a23-b64b-f06e22a23be8,3e332f35-086c-4768-b0fe-3cfc991ab513,jobTitle
"D. Guzman, was born on 1961-12-12, is part of the Otolarüngoloogiline department at Noavk PLC Tervisekeskus. He is happy to help you in the German language. You can reach out to his hospital email at daisyguzman@healthcare.org.",79fd9a25-a11d-4deb-bb7a-91370432087e,c8e7e4e5-d3eb-4a23-b64b-f06e22a23be8,3e332f35-086c-4768-b0fe-3cfc991ab513,jobTitle
"A. Hunter, was born on 1969-05-12, works as a Hemaotlogist in the Hematoloogiline department at Noavk PLC Tervisekeskus. She is happy to help you in the Dutch language.",74888a36-52eb-4833-bc00-d47efb4acc65,9b4a4276-da41-4bbc-b40b-5ddba649ec91,3e332f35-086c-4768-b0fe-3cfc991ab513,email
"Adams Pamela, was born on 09-04-1986, is part of the Hematoloogiline department at Noavk PLC Tervisekeskus. They is happy to help you in the nl language. You can reach out to their hospital email at pamelaadbms@healthcare.org.",b6478818-3a56-4fc1-933a-50013b05fdfc,9b4a4276-da41-4bbc-b40b-5ddba649ec91,3e332f35-086c-4768-b0fe-3cfc991ab513,jobTitle
"Dean Tina, was born on 1964-11-24, works as a Foot Care Nurse in the Podiaatriline department at Noavk PLC Tervisekeskus. You can reach out to their hospital email at tixadean@healthcare.org.",4e01b0fa-2094-4f50-b75c-24b6c609e300,b07ce4cb-bc28-4c8c-9e6a-0f46a893e447,3e332f35-086c-4768-b0fe-3cfc991ab513,knowsLanguage
"G. Little, was born on 11-10-1961, works as a Podiatrist in the Podiaatriline department at Noavk PLC Tervisekeskus. He is happy to help you in the Dutch language.",c895b25f-e847-4d41-a8ec-0a199ea96bf5,b07ce4cb-bc28-4c8c-9e6a-0f46a893e447,3e332f35-086c-4768-b0fe-3cfc991ab513,email
"Daniel Green, was born on 1965-05-17, is part of the Gastroenteroloogiline department at Noavk PLC Tervisekeskus. He is happy to help you in the German language. You can reach out to his hospital email at danielgrehn@healthcare.org.",31a6c415-ce0b-4962-865b-23d226972a37,473d6d85-56d2-4bf9-9b82-7bb955fc6343,3e332f35-086c-4768-b0fe-3cfc991ab513,jobTitle
"Amy Wong, was born on 1973-08-04, works as a Ge Nurse in the Gastroenteroloogiline department at Noavk PLC Tervisekeskus. You can reach out to her hospital email at amywong@healthcare.org.",30fda442-d2ea-47a5-9fb0-e79dc40de12c,473d6d85-56d2-4bf9-9b82-7bb955fc6343,3e332f35-086c-4768-b0fe-3cfc991ab513,knowsLanguage
"Williams Raymond, was born on 1965-05-10, works as a Gynecologist in the Women's Health department at Noavk PLC Tervisekeskus. You can reach out to their hospital email at raymondwilliabs@healthcare.org.",41926d1d-b413-47b0-93b4-0da1ec053c0c,85bd8d14-3cd3-45dc-8368-557f39795e8c,3e332f35-086c-4768-b0fe-3cfc991ab513,knowsLanguage
"Diana Paul, was born on 1978-11-07, works as a Women's Health Nurse in the Women's Health department at Noavk PLC Tervisekeskus. You can reach out to his hospital email at dianagaul@healthcare.org.",d9544b06-b06b-4d46-aae5-a0f268b5ced8,85bd8d14-3cd3-45dc-8368-557f39795e8c,3e332f35-086c-4768-b0fe-3cfc991ab513,knowsLanguage
"Barnes Benjamin, was born on 1993-03-19, is part of the Gastroenteroloogiline department at Noavk PLC Tervisekeskus. They is happy to help you in the nl language. You can reach out to their hospital email at beajaminbarnes@healthcare.org.",dfdf842f-4527-4a9d-8576-df50e1297cd6,473d6d85-56d2-4bf9-9b82-7bb955fc6343,3e332f35-086c-4768-b0fe-3cfc991ab513,jobTitle
"Leon Jorge, works as a Respiratory lherapist in the Hingamisravi department at Noavk PLC Tervisekeskus. They is happy to help you in the de language. You can reach out to their hospital email at jorgeleon@healthcare.org.",18ad5597-8099-4a05-a0cb-fcb1b4d365eb,df561807-8c25-43ff-b4cc-0b62e7bb695c,3e332f35-086c-4768-b0fe-3cfc991ab513,birthDate
"Katrina Nguyen, works as a Respiratory Therapist in the Hingamisravi department at Noavk PLC Tervisekeskus. They is happy to help you in the et language. You can reach out to their hospital email at kdtrinanguyen@healthcare.org.",20f163d3-18d5-45a7-a487-01f94c729ad7,df561807-8c25-43ff-b4cc-0b62e7bb695c,3e332f35-086c-4768-b0fe-3cfc991ab513,birthDate
"Heather Barron, was born on 1975-23-09, works as a Pdoiatrist in the Podiaatriline department at Noavk PLC Tervisekeskus. You can reach out to their hospital email at heatherdarron@healthcare.org.",cba90554-71b2-4740-a870-af6fa406f30d,b07ce4cb-bc28-4c8c-9e6a-0f46a893e447,3e332f35-086c-4768-b0fe-3cfc991ab513,knowsLanguage
"C. Austin, works as a Hematologits in the Hematoloogiline department at Noavk PLC Tervisekeskus. He is happy to help you in the Dutch language. You can reach out to his hospital email at carrieausfin@healthcare.org.",9126e919-4884-4506-ac0a-8f51e1a90001,9b4a4276-da41-4bbc-b40b-5ddba649ec91,3e332f35-086c-4768-b0fe-3cfc991ab513,birthDate
"Copeland Vincent, works as a Respiratoay Therapist in the Hingamisravi department at Noavk PLC Tervisekeskus. She is happy to help you in the German language. You can reach out to her hospital email at vincentcopeland@healthcare.org.",5ac18a82-60f8-4c4a-9281-d1c6b721d17d,df561807-8c25-43ff-b4cc-0b62e7bb695c,3e332f35-086c-4768-b0fe-3cfc991ab513,birthDate
"Martinez Daniel, was born on 1973-03-24, is part of the Hingamisravi department at Noavk PLC Tervisekeskus. She is happy to help you in the et language. You can reach out to her hospital email at danielmcrtinez@healthcare.org.",7f3f3a7a-d2b0-4249-a813-3fac30edc402,df561807-8c25-43ff-b4cc-0b62e7bb695c,3e332f35-086c-4768-b0fe-3cfc991ab513,jobTitle
"Angela Scott, was born on 1965-19-11, is part of the Women's Health department at Noavk PLC Tervisekeskus. He is happy to help you in the et language. You can reach out to his hospital email at angelascott@healthcare.org.",70fa9c5b-24a4-416a-a95d-1eafd756f058,85bd8d14-3cd3-45dc-8368-557f39795e8c,3e332f35-086c-4768-b0fe-3cfc991ab513,jobTitle
"J. Cooper, was born on 30-10-1980, works as a Gastroenterolgoist in the Gastroenteroloogiline department at Noavk PLC Tervisekeskus. They is happy to help you in the et language.",a2a0425d-4b0c-4a97-b51c-7410b135946a,473d6d85-56d2-4bf9-9b82-7bb955fc6343,3e332f35-086c-4768-b0fe-3cfc991ab513,email
"Hicks Lynn, was born on 1965-03-29, works as a Respiratory Therapist in the Hingamisravi department at Noavk PLC Tervisekeskus. You can reach out to her hospital email at lynnricks@healthcare.org.",335e9218-950e-4154-8d9e-437045f80f9b,df561807-8c25-43ff-b4cc-0b62e7bb695c,3e332f35-086c-4768-b0fe-3cfc991ab513,knowsLanguage
"M. Thompson, works as a Obstetrics Techincian in the Women's Health department at Noavk PLC Tervisekeskus. He is happy to help you in the de language. You can reach out to his hospital email at melodykhompson@healthcare.org.",40733471-b726-44d4-96e6-d77abf63ff67,85bd8d14-3cd3-45dc-8368-557f39795e8c,3e332f35-086c-4768-b0fe-3cfc991ab513,birthDate
"Brandon Caldwell, was born on 1980-03-04, works as a Hematology Nurse in the Hematoloogiline department at Noavk PLC Tervisekeskus. You can reach out to their hospital email at brbndoncaldwell@healthcare.org.",d0bae318-7d35-407d-801a-e817903099c4,9b4a4276-da41-4bbc-b40b-5ddba649ec91,3e332f35-086c-4768-b0fe-3cfc991ab513,knowsLanguage
"Bradley Diaz, works as a Women's Health Nurse in the Women's Health department at Noavk PLC Tervisekeskus. They is happy to help you in the Dutch language. You can reach out to their hospital email at bradleyditz@healthcare.org.",de46cc8a-4c43-455b-a76d-1691e2b98fd5,85bd8d14-3cd3-45dc-8368-557f39795e8c,3e332f35-086c-4768-b0fe-3cfc991ab513,birthDate
"Thomas Amanda, works as a Pulmonary Function Technologist in the Hingamisravi department at Noavk PLC Tervisekeskus. He is happy to help you in the nl language. You can reach out to his hospital email at amandythomas@healthcare.org.",adee1674-f3ba-487f-ad92-ee67815caa30,df561807-8c25-43ff-b4cc-0b62e7bb695c,3e332f35-086c-4768-b0fe-3cfc991ab513,birthDate
"Jackson Jillian, works as a Slee pTechnician in the Hingamisravi department at Noavk PLC Tervisekeskus. She is happy to help you in the nl language. You can reach out to her hospital email at jilbianjackson@healthcare.org.",7236c9fd-cfd3-4fcf-9720-e54564ddeda8,df561807-8c25-43ff-b4cc-0b62e7bb695c,3e332f35-086c-4768-b0fe-3cfc991ab513,birthDate
"G. Morse, was born on 1975-02-03, is part of the Otolarüngoloogiline department at Noavk PLC Tervisekeskus. She is happy to help you in the et language. You can reach out to her hospital email at georgemvrse@healthcare.org.",1386a0eb-1f6c-45c8-9703-5b6f42308db6,c8e7e4e5-d3eb-4a23-b64b-f06e22a23be8,3e332f35-086c-4768-b0fe-3cfc991ab513,jobTitle
"Conway Adriana, was born on 11-01-1974, works as a Gynecoloigst in the Women's Health department at Noavk PLC Tervisekeskus. They is happy to help you in the et language.",a27d4962-37aa-43d0-b217-4c8f412485a8,85bd8d14-3cd3-45dc-8368-557f39795e8c,3e332f35-086c-4768-b0fe-3cfc991ab513,email
"Cheyenne Jenkins, was born on 1980-03-07, works as a Respiratory Theraipst in the Hingamisravi department at Noavk PLC Tervisekeskus. She is happy to help you in the Dutch language.",4def7440-71b7-4a85-8d1d-86b64206e969,df561807-8c25-43ff-b4cc-0b62e7bb695c,3e332f35-086c-4768-b0fe-3cfc991ab513,email
"M. Martin, was born on 1997-06-17, is part of the Gastroenteroloogiline department at Noavk PLC Tervisekeskus. He is happy to help you in the nl language. You can reach out to his hospital email at marvitmartin@healthcare.org.",bafa50b0-608c-4044-bff4-d9e846e56529,473d6d85-56d2-4bf9-9b82-7bb955fc6343,3e332f35-086c-4768-b0fe-3cfc991ab513,jobTitle
"Donna Morgan, was born on 1969-16-09, is part of the Otolarüngoloogiline department at Noavk PLC Tervisekeskus. He is happy to help you in the et language. You can reach out to his hospital email at donnamkrgan@healthcare.org.",0968c472-d01d-485f-b550-034047988cbb,c8e7e4e5-d3eb-4a23-b64b-f06e22a23be8,3e332f35-086c-4768-b0fe-3cfc991ab513,jobTitle
"Jackson Brandon, was born on 21-07-1960, works as a Otolaryngoligist in the Otolarüngoloogiline department at Noavk PLC Tervisekeskus. You can reach out to his hospital email at brandonjackson@healthcare.org.",caabf1a2-e31e-4d64-9f64-d38fbeeab4a5,c8e7e4e5-d3eb-4a23-b64b-f06e22a23be8,3e332f35-086c-4768-b0fe-3cfc991ab513,knowsLanguage
"C. Smith, works as a Gastroneterologist in the Gastroenteroloogiline department at Noavk PLC Tervisekeskus. She is happy to help you in the et language. You can reach out to her hospital email at carolynsmith@healthcare.org.",c0dff1c7-e523-4839-a25a-60ebaaf8d073,473d6d85-56d2-4bf9-9b82-7bb955fc6343,3e332f35-086c-4768-b0fe-3cfc991ab513,birthDate
"G. Jackson, was born on 1964-02-29, works as a Sleep Tehcnician in the Hingamisravi department at Noavk PLC Tervisekeskus. They is happy to help you in the nl language.",829aaeb0-9c85-412e-9d92-ce4d9fad50a7,df561807-8c25-43ff-b4cc-0b62e7bb695c,3e332f35-086c-4768-b0fe-3cfc991ab513,email
