identifier,institution,department,jobTitle,email,changed
2de0d4a2-fa9a-4224-b3d8-37fd7fb1d7e0,1d24e36d-825c-44d4-8ec4-6e4430b37cb4,02114533-d9d1-4b49-9391-e92479cbdc6c,Poison Control Specialist,davidbaird@healthcare.org,
924562cb-9d53-4ba0-9055-adf952c62c65,1d24e36d-825c-44d4-8ec4-6e4430b37cb4,fa4619f2-0a8f-4a80-aa61-5a6e815aea9d,Skin Care Specialist,kaylafoster@healthcare.org,
4d4de9fe-08fd-48b2-8eac-468b932f7ef9,1d24e36d-825c-44d4-8ec4-6e4430b37cb4,fa4619f2-0a8f-4a80-aa61-5a6e815aea9d,Dermatologist,mariawillams@healthcare.org,True
881ee7de-4e11-4684-8970-afd835829cff,1d24e36d-825c-44d4-8ec4-6e4430b37cb4,9b73f94e-83ff-4b81-88c9-a3a5fa3c27b8,Dialysis Nurse,ashleyhhubbard@healthcare.org,True
d32185a0-c378-4cb4-9960-62eda8857f4c,1d24e36d-825c-44d4-8ec4-6e4430b37cb4,9b73f94e-83ff-4b81-88c9-a3a5fa3c27b8,Dialysis Nurse,jamesrobinson@healthcare.org,
d934018d-9f35-47cd-ab90-adaf85fc57f6,1d24e36d-825c-44d4-8ec4-6e4430b37cb4,35ea89b3-dc07-48eb-b475-0c52f9f602db,Surgeon,darnielhenry@healthcare.org,True
8e0b32fc-7bf8-4bc2-b353-dba52fb63aab,1d24e36d-825c-44d4-8ec4-6e4430b37cb4,35ea89b3-dc07-48eb-b475-0c52f9f602db,Surgeon,tammyyharris@healthcare.org,True
cd6d9aa8-f230-4ee6-9dd6-6ffd7570ad85,1d24e36d-825c-44d4-8ec4-6e4430b37cb4,2c650537-b5ca-4a87-b6b1-b2ccd55bcf68,Neonatal Nurse,kristepneterson@healthcare.org,True
ec80d414-7329-4c9a-a78b-fed600d30fa8,1d24e36d-825c-44d4-8ec4-6e4430b37cb4,2c650537-b5ca-4a87-b6b1-b2ccd55bcf68,Neonatal Nurse,tonyawalyker@healthcare.org,True
4abea352-0c09-4965-a3b0-0466a1714d6b,1d24e36d-825c-44d4-8ec4-6e4430b37cb4,30347c71-558f-4def-985a-955b67f69d5b,Elderly Care Specialist,scottmoyer@healthcare.org,True
5817c8e5-a011-4bb0-abfe-fa17a65152ae,1d24e36d-825c-44d4-8ec4-6e4430b37cb4,30347c71-558f-4def-985a-955b67f69d5b,Gerontology Nurse,debrameyers@healthcare.org,
378bbb90-b122-4543-9e41-ecc2074776bd,1d24e36d-825c-44d4-8ec4-6e4430b37cb4,020636cd-ce6e-490f-8257-1472561bbb47,Registered Nurse,jrerygarcia@healthcare.org,True
59dd0272-4188-44ab-b834-92a6ae0de0b9,1d24e36d-825c-44d4-8ec4-6e4430b37cb4,fa4619f2-0a8f-4a80-aa61-5a6e815aea9d,Skin Care Specialist,heatherfrazier@healthcare.org,
5d95c70f-9da0-4b42-8a99-3f1c9bd6364e,1d24e36d-825c-44d4-8ec4-6e4430b37cb4,02114533-d9d1-4b49-9391-e92479cbdc6c,Toxicologist,christopergoodwin@healthcare.org,True
bf2f04be-5094-4965-a6af-336d86e6546d,1d24e36d-825c-44d4-8ec4-6e4430b37cb4,2c650537-b5ca-4a87-b6b1-b2ccd55bcf68,Obstetrician,annnettemeadows@healthcare.org,True
611c03c2-dd83-41ae-81a6-189706adfc9a,1d24e36d-825c-44d4-8ec4-6e4430b37cb4,02114533-d9d1-4b49-9391-e92479cbdc6c,Poison Control Specialist,admfernandez@healthcare.org,True
abb52b40-0be8-49aa-aa3b-46917078f0c6,1d24e36d-825c-44d4-8ec4-6e4430b37cb4,9b73f94e-83ff-4b81-88c9-a3a5fa3c27b8,Renal Dietitian,davidmartinze@healthcare.org,True
b13eaa00-a2f9-4a36-a286-740002c6720d,1d24e36d-825c-44d4-8ec4-6e4430b37cb4,35ea89b3-dc07-48eb-b475-0c52f9f602db,Surgical Nurse,matthewbarnoett@healthcare.org,True
1a1bd465-c3e5-4419-a5fc-87c285aa1268,1d24e36d-825c-44d4-8ec4-6e4430b37cb4,c988e413-9d23-40bb-9d1e-f2754897a1d0,Orthopedic Nurse,ernestsims@healthcare.org,
390d02d4-6aac-472e-aaa4-e34e54cd008d,1d24e36d-825c-44d4-8ec4-6e4430b37cb4,1fa62862-5ae3-4a0e-ab25-0adbf2bb3e42,Speech Pathologist,anthonyturner@healthcare.org,
a4b77a17-1ceb-4762-b764-5815a16c380f,1d24e36d-825c-44d4-8ec4-6e4430b37cb4,c988e413-9d23-40bb-9d1e-f2754897a1d0,Orthopedic Surgeon,lisaaedwards@healthcare.org,True
0c213f10-b1fe-41f0-8efe-d09686259af9,1d24e36d-825c-44d4-8ec4-6e4430b37cb4,30347c71-558f-4def-985a-955b67f69d5b,Gerontology Nurse,kevinreves@healthcare.org,True
1b5412fe-eef7-44ec-a454-9dd6ca370433,c80f0395-0543-4e5e-8497-f55e5c0bbdc7,fa53b5a7-63d8-4cb1-b2fa-5cfb0b3ea071,Morgue Attendant,rachelchan@healthcare.org,
a39f496f-e9ca-48ba-935c-8805a3f89202,c80f0395-0543-4e5e-8497-f55e5c0bbdc7,fa53b5a7-63d8-4cb1-b2fa-5cfb0b3ea071,Morgue Attendant,kylehowell@healthcare.org,
51189d65-ecf0-4a83-bf8b-1f7c40f5bd27,c80f0395-0543-4e5e-8497-f55e5c0bbdc7,d95629ac-11f0-4316-8b70-fda7777964a0,Pediatrician,allkenthompson@healthcare.org,True
df774422-e6da-4587-a19d-71e07097db8f,c80f0395-0543-4e5e-8497-f55e5c0bbdc7,d95629ac-11f0-4316-8b70-fda7777964a0,Pediatric Nurse,carlydikcerson@healthcare.org,True
64dcfa3e-8bc2-4fde-aa1e-ed04536d7ce2,c80f0395-0543-4e5e-8497-f55e5c0bbdc7,cad0e800-8909-425a-bc78-f9bcab652a72,Obstetric Nurse,johnaellano@healthcare.org,True
d8c3a1d9-cdc6-47d5-807e-c7367470b5d8,c80f0395-0543-4e5e-8497-f55e5c0bbdc7,cad0e800-8909-425a-bc78-f9bcab652a72,Doula,allisonjohnkson@healthcare.org,True
db776bee-4e62-4e67-b5c5-b105e044e1bd,c80f0395-0543-4e5e-8497-f55e5c0bbdc7,38e850a1-ed59-451a-8753-43350703c5f1,Hematology Nurse,jeffreygren@healthcare.org,True
ac49d19b-bbca-4ddc-9c0e-8cdd04b7d294,c80f0395-0543-4e5e-8497-f55e5c0bbdc7,38e850a1-ed59-451a-8753-43350703c5f1,Blood Bank Technologist,larryholes@healthcare.org,True
74fdafe7-0bed-4cad-bb44-ac61a2890309,c80f0395-0543-4e5e-8497-f55e5c0bbdc7,0d64cd61-a376-4512-9b81-2ade2d49ec80,Speech Pathologist,darlenuemiller@healthcare.org,True
c2dde20d-b8e5-4361-bfd1-fada1bd5fe5a,c80f0395-0543-4e5e-8497-f55e5c0bbdc7,0d64cd61-a376-4512-9b81-2ade2d49ec80,Communication Disorders Specialist,leonarrdconley@healthcare.org,True
45e53dff-6049-4666-832e-b99bacc4d5e6,c80f0395-0543-4e5e-8497-f55e5c0bbdc7,9c65836e-8e9a-4a56-a6aa-e560a18df6f5,Dermatologist,catherinemoralles@healthcare.org,True
f2dc19ee-1085-42f4-8303-03443232bb35,c80f0395-0543-4e5e-8497-f55e5c0bbdc7,9c65836e-8e9a-4a56-a6aa-e560a18df6f5,Skin Care Specialist,susxankramer@healthcare.org,True
3bd4fe8a-c7f9-4174-9df7-c681891176d2,c80f0395-0543-4e5e-8497-f55e5c0bbdc7,1c30ebae-36ae-42f8-a9ff-46216041c0e9,Infectious Disease Specialist,msvictoriasandesr@healthcare.org,True
cd171fd5-771c-46a1-a8fa-c116b1612ee1,c80f0395-0543-4e5e-8497-f55e5c0bbdc7,1c30ebae-36ae-42f8-a9ff-46216041c0e9,Epidemiologist,robertdsmith@healthcare.org,True
539e491c-2394-47d8-b1ae-0939c760f591,c80f0395-0543-4e5e-8497-f55e5c0bbdc7,cad0e800-8909-425a-bc78-f9bcab652a72,Obstetric Nurse,hannahwalsh@healthcare.org,
9bd56b1c-5e0d-4100-b8f0-8609c4f17767,c80f0395-0543-4e5e-8497-f55e5c0bbdc7,9c65836e-8e9a-4a56-a6aa-e560a18df6f5,Dermatologist,mercedesrobles@healthcare.org,
53725c69-490f-4f20-ae36-a5881c7e0d82,c80f0395-0543-4e5e-8497-f55e5c0bbdc7,9c65836e-8e9a-4a56-a6aa-e560a18df6f5,Dermatology Nurse,aarnobrown@healthcare.org,True
7af25099-98ac-46b3-8776-a63753b5503f,c80f0395-0543-4e5e-8497-f55e5c0bbdc7,1c30ebae-36ae-42f8-a9ff-46216041c0e9,Infectious Disease Specialist,chrristinabarnes@healthcare.org,True
b1ca3ad0-27a8-450b-83d7-18cbb933ffb8,c80f0395-0543-4e5e-8497-f55e5c0bbdc7,9c65836e-8e9a-4a56-a6aa-e560a18df6f5,Skin Care Specialist,ashleyschneider@healthcare.org,
4d3a23a2-51f6-4443-aa06-1df0744629cc,c80f0395-0543-4e5e-8497-f55e5c0bbdc7,fa53b5a7-63d8-4cb1-b2fa-5cfb0b3ea071,Pathologist,markharris@healthcare.org,
cfde7329-549d-4610-9569-ba692ab7820b,c80f0395-0543-4e5e-8497-f55e5c0bbdc7,d95629ac-11f0-4316-8b70-fda7777964a0,Pediatrician,jdifoxdds@healthcare.org,True
1a5e6e12-0560-41af-91f4-293cec34bd05,c80f0395-0543-4e5e-8497-f55e5c0bbdc7,38e850a1-ed59-451a-8753-43350703c5f1,Hematologist,melindailson@healthcare.org,True
74b6989f-b05a-451f-8201-f6dad6034b7c,c80f0395-0543-4e5e-8497-f55e5c0bbdc7,38e850a1-ed59-451a-8753-43350703c5f1,Hematologist,jenniferjohnson@healthcare.org,
88d60569-f5c8-4aa7-989b-e641d096f545,c80f0395-0543-4e5e-8497-f55e5c0bbdc7,0d64cd61-a376-4512-9b81-2ade2d49ec80,Speech Therapist,michaelmedaows@healthcare.org,True
f9f2f1ed-9bff-42d1-bb90-d52828a722ca,c80f0395-0543-4e5e-8497-f55e5c0bbdc7,cad0e800-8909-425a-bc78-f9bcab652a72,Doula,bradlyharrell@healthcare.org,True
7704653c-3766-4899-87a9-411be69c12a5,c80f0395-0543-4e5e-8497-f55e5c0bbdc7,9c65836e-8e9a-4a56-a6aa-e560a18df6f5,Dermatology Nurse,ashleyschneider@healthcare.org,
c688fc7f-95f5-4237-b23e-17c7a7b2009c,c80f0395-0543-4e5e-8497-f55e5c0bbdc7,1c30ebae-36ae-42f8-a9ff-46216041c0e9,Epidemiologist,ryanjohfns@healthcare.org,True
f012e8ca-dd7b-4b2b-bbed-09eab94d4077,c80f0395-0543-4e5e-8497-f55e5c0bbdc7,fa53b5a7-63d8-4cb1-b2fa-5cfb0b3ea071,Cytotechnologist,stepphaniejoseph@healthcare.org,True
4f44f0ad-9b07-4f2a-a0eb-3ddc41c92530,c80f0395-0543-4e5e-8497-f55e5c0bbdc7,0d64cd61-a376-4512-9b81-2ade2d49ec80,Speech Therapist,jessicawwalker@healthcare.org,True
1272611c-21b3-4a0d-9d95-335e4984f2e3,c80f0395-0543-4e5e-8497-f55e5c0bbdc7,cad0e800-8909-425a-bc78-f9bcab652a72,Doula,danieljlohnson@healthcare.org,True
76e460a1-09d3-4342-a9c0-c39c589ea4f2,23ae8a10-31f3-4834-9055-4f745557b546,a140dda0-4958-4271-baed-3ef10251d8d8,Family Physician,erinfylnn@healthcare.org,True
dc5168b3-2ed4-44dc-99b9-75b7fd70c98e,23ae8a10-31f3-4834-9055-4f745557b546,a140dda0-4958-4271-baed-3ef10251d8d8,Medical Assistant,michaelking@healthcare.org,
408b3663-6770-455a-8226-0c19232ee938,23ae8a10-31f3-4834-9055-4f745557b546,7d3eea80-c6ef-4bff-b6cf-bac7c21dce78,Physiotherapist,paulblarr@healthcare.org,True
78190818-be4a-42f9-87f8-621c734e5d52,23ae8a10-31f3-4834-9055-4f745557b546,7d3eea80-c6ef-4bff-b6cf-bac7c21dce78,Rehabilitation Specialist,gracemyer@healthcare.org,True
537c38da-b047-4a48-85c1-b7f90db2c0b7,23ae8a10-31f3-4834-9055-4f745557b546,70b3b8d1-15dd-431a-b9e4-4e0e3fab9169,Hematologist,richardbeck@healthcare.org,
c8cfcd73-6374-40ab-be1e-b34d4d0b11c8,23ae8a10-31f3-4834-9055-4f745557b546,70b3b8d1-15dd-431a-b9e4-4e0e3fab9169,Blood Bank Technologist,aymhurley@healthcare.org,True
ff09aefe-d58a-4146-a8f9-9b83292598e0,23ae8a10-31f3-4834-9055-4f745557b546,53719155-ec2b-4b43-b38a-67ee20a43d4b,Optician,jessejohnson@healthcare.org,
528e0574-dba5-4f31-855b-cad2616ccc7e,23ae8a10-31f3-4834-9055-4f745557b546,53719155-ec2b-4b43-b38a-67ee20a43d4b,Optometrist,elzabethrodriguez@healthcare.org,True
6fc73497-8f29-40c2-8f42-bcacf522f876,23ae8a10-31f3-4834-9055-4f745557b546,6fdb2d54-7d0d-4cc6-ba38-dc112f9c79b1,Pulmonary Function Technologist,troywinnters@healthcare.org,True
3cc9eb2d-0bb5-4f66-af71-a0779f2d799d,23ae8a10-31f3-4834-9055-4f745557b546,6fdb2d54-7d0d-4cc6-ba38-dc112f9c79b1,Respiratory Therapist,melaniebrandtdds@healthcare.org,
3e5c2cd0-213d-43e4-a6f1-0dbae2115dbc,23ae8a10-31f3-4834-9055-4f745557b546,6fdb2d54-7d0d-4cc6-ba38-dc112f9c79b1,Respiratory Therapist,meissamosley@healthcare.org,True
9f44b125-bdf7-44fc-aa7e-619ef494048d,23ae8a10-31f3-4834-9055-4f745557b546,6fdb2d54-7d0d-4cc6-ba38-dc112f9c79b1,Pulmonary Function Technologist,adamspmith@healthcare.org,True
201039ab-98d6-414d-a4ad-e9654f9bb3c9,23ae8a10-31f3-4834-9055-4f745557b546,7d3eea80-c6ef-4bff-b6cf-bac7c21dce78,Physiotherapist,kathleenespnioza@healthcare.org,True
a880f50e-2f25-4266-ace7-e3af4fe20324,23ae8a10-31f3-4834-9055-4f745557b546,70b3b8d1-15dd-431a-b9e4-4e0e3fab9169,Hematology Nurse,melissarobetrs@healthcare.org,True
7352b4fb-4326-4b20-bbc3-18abf4f802d2,23ae8a10-31f3-4834-9055-4f745557b546,70b3b8d1-15dd-431a-b9e4-4e0e3fab9169,Hematology Nurse,taylorwagner@healthcare.org,
2cc0ce7b-98cf-4dc1-9151-946d755c4f88,23ae8a10-31f3-4834-9055-4f745557b546,53719155-ec2b-4b43-b38a-67ee20a43d4b,Vision Therapist,jaosnmercer@healthcare.org,True
1eb800ec-b080-4509-849a-3d94483713b1,23ae8a10-31f3-4834-9055-4f745557b546,53719155-ec2b-4b43-b38a-67ee20a43d4b,Optician,cinydscott@healthcare.org,True
34327b27-d511-4bd8-90c7-5f786fafc8d5,23ae8a10-31f3-4834-9055-4f745557b546,6fdb2d54-7d0d-4cc6-ba38-dc112f9c79b1,Pulmonary Function Technologist,markhut@healthcare.org,True
3bb292ca-6978-4bd4-a7a2-f03513e95e62,23ae8a10-31f3-4834-9055-4f745557b546,a140dda0-4958-4271-baed-3ef10251d8d8,General Practitioner,kerryrodriguez@healthcare.org,True
8a2c3b49-b714-4910-80dc-9c9038fe5993,23ae8a10-31f3-4834-9055-4f745557b546,7d3eea80-c6ef-4bff-b6cf-bac7c21dce78,Physical Therapy Assistant,eliabethbaker@healthcare.org,True
281de67d-8911-4097-a3ec-f671ca037951,23ae8a10-31f3-4834-9055-4f745557b546,6fdb2d54-7d0d-4cc6-ba38-dc112f9c79b1,Pulmonary Function Technologist,chrisophermullins@healthcare.org,True
eb14d4b3-baca-4b79-821b-2d5753604ffa,23ae8a10-31f3-4834-9055-4f745557b546,a140dda0-4958-4271-baed-3ef10251d8d8,Primary Care Nurse,rebeccaschmidt@healthcare.org,
a5605db2-5837-43b9-a620-81b9fc06856a,23ae8a10-31f3-4834-9055-4f745557b546,a140dda0-4958-4271-baed-3ef10251d8d8,General Practitioner,melissastephevns@healthcare.org,True
e69c1808-41f1-416f-b69f-6cf6d0c145cc,23ae8a10-31f3-4834-9055-4f745557b546,7d3eea80-c6ef-4bff-b6cf-bac7c21dce78,Rehabilitation Specialist,jdaeburgess@healthcare.org,True
38347ecb-90d1-46d0-9f8d-f948bbe03702,23ae8a10-31f3-4834-9055-4f745557b546,6fdb2d54-7d0d-4cc6-ba38-dc112f9c79b1,Pulmonary Function Technologist,benaminshepard@healthcare.org,True
fd2f12d4-e09e-4792-a312-39c2c51a4d2f,23ae8a10-31f3-4834-9055-4f745557b546,a140dda0-4958-4271-baed-3ef10251d8d8,General Practitioner,jeffgreypham@healthcare.org,True
7aa990ae-381e-4c16-906f-0fb377006b71,23ae8a10-31f3-4834-9055-4f745557b546,6fdb2d54-7d0d-4cc6-ba38-dc112f9c79b1,Pulmonary Function Technologist,justincapbell@healthcare.org,True
52e7489c-3a2a-47e3-9d66-bb4c2aa78d31,23ae8a10-31f3-4834-9055-4f745557b546,7d3eea80-c6ef-4bff-b6cf-bac7c21dce78,Physiotherapist,nathanielsmith@healthcare.org,
7962bcd5-5614-4fdc-be85-7932c9c471ba,23ae8a10-31f3-4834-9055-4f745557b546,70b3b8d1-15dd-431a-b9e4-4e0e3fab9169,Blood Bank Technologist,waynewillams@healthcare.org,True
b340e043-1ec3-444a-979c-74602db855cf,23ae8a10-31f3-4834-9055-4f745557b546,a140dda0-4958-4271-baed-3ef10251d8d8,Medical Assistant,stephaniesingh@healthcare.org,
d3982778-7f98-48f7-8c5d-4eb632c17842,23ae8a10-31f3-4834-9055-4f745557b546,a140dda0-4958-4271-baed-3ef10251d8d8,Primary Care Nurse,stephenhammond@healthcare.org,
a031af36-80e4-4256-ad6a-2b9083972cf3,23ae8a10-31f3-4834-9055-4f745557b546,6fdb2d54-7d0d-4cc6-ba38-dc112f9c79b1,Respiratory Therapist,kylewhitaaker@healthcare.org,True
9d0759bd-5187-415d-a31e-e9f2fe8916d1,23ae8a10-31f3-4834-9055-4f745557b546,7d3eea80-c6ef-4bff-b6cf-bac7c21dce78,Rehabilitation Specialist,michaellinddsey@healthcare.org,True
2bdda288-31d3-4cbc-819c-f040a9c23f2e,23ae8a10-31f3-4834-9055-4f745557b546,70b3b8d1-15dd-431a-b9e4-4e0e3fab9169,Hematology Nurse,rvobertharris@healthcare.org,True
3ec001c0-7a39-4b75-863f-509002e98d53,23ae8a10-31f3-4834-9055-4f745557b546,53719155-ec2b-4b43-b38a-67ee20a43d4b,Optician,jonhvargas@healthcare.org,True
7e83d2dc-58bc-4ed8-a042-7d24223ca2c0,23ae8a10-31f3-4834-9055-4f745557b546,a140dda0-4958-4271-baed-3ef10251d8d8,General Practitioner,michelecarter@healthcare.org,True
7f7d9afb-838c-4555-934e-ce4ed68adc07,23ae8a10-31f3-4834-9055-4f745557b546,6fdb2d54-7d0d-4cc6-ba38-dc112f9c79b1,Pulmonary Function Technologist,lisapperez@healthcare.org,True
f127c6b4-226f-49bf-801b-b2ff872ab3ff,d49236da-62a4-4ef1-a261-9f77ffefb249,b7bce3ef-85f7-4731-86d8-0cc2f7b2d73a,Women's Health Nurse,victoriabarker@healthcare.org,
5dfe2f1a-06b4-4436-a422-5e745aa576d4,d49236da-62a4-4ef1-a261-9f77ffefb249,b7bce3ef-85f7-4731-86d8-0cc2f7b2d73a,Gynecologist,tmmyallen@healthcare.org,True
6b362bfa-2311-4e56-a855-22ebaf571464,d49236da-62a4-4ef1-a261-9f77ffefb249,f00a5cc4-6996-4ee7-b691-23bfc07dcd7d,EKG Technician,tracyjohson@healthcare.org,True
ff05ac02-a572-451f-a246-66d56ed12cad,d49236da-62a4-4ef1-a261-9f77ffefb249,f00a5cc4-6996-4ee7-b691-23bfc07dcd7d,Cardiologist,edwdardcontreras@healthcare.org,True
dbed22b6-2a21-4b3c-96b8-3b622c9b040c,d49236da-62a4-4ef1-a261-9f77ffefb249,1a47b4a9-ffb4-4662-944d-b1d2243974b8,Rheumatologist,amyodom@healthcare.org,
5fb08e2c-43f9-4272-b7e6-91f0d253149d,d49236da-62a4-4ef1-a261-9f77ffefb249,1a47b4a9-ffb4-4662-944d-b1d2243974b8,Arthritis Specialist,mryjones@healthcare.org,True
44b52f4b-3d6e-42fc-8368-836042c4f7d7,d49236da-62a4-4ef1-a261-9f77ffefb249,1f0d3601-2ce4-4400-89bf-1bd23aaadbe6,Clinical Genetics Specialist,kqeithperez@healthcare.org,True
c7277caf-3033-4708-8f4e-c7d60d1111eb,d49236da-62a4-4ef1-a261-9f77ffefb249,1f0d3601-2ce4-4400-89bf-1bd23aaadbe6,Genetic Counselor,stievendyer@healthcare.org,True
da121b31-0564-4fff-8ac0-4615f1c46a47,d49236da-62a4-4ef1-a261-9f77ffefb249,39739c23-a1c1-4975-bdad-9e7df71ba9fa,Nutritionist,ericcnewton@healthcare.org,True
42c01a34-479d-4cb2-8e50-cbb4942a923c,d49236da-62a4-4ef1-a261-9f77ffefb249,39739c23-a1c1-4975-bdad-9e7df71ba9fa,Nutritionist,juliahill@healthcare.org,
0b2cbe27-f77b-441f-813e-85531ac06677,d49236da-62a4-4ef1-a261-9f77ffefb249,39739c23-a1c1-4975-bdad-9e7df71ba9fa,Nutritionist,maryhejss@healthcare.org,True
7adc97a9-549c-465d-9792-02db8cd96fb4,d49236da-62a4-4ef1-a261-9f77ffefb249,f00a5cc4-6996-4ee7-b691-23bfc07dcd7d,Cardiovascular Surgeon,sarahharrdy@healthcare.org,True
f6a9288b-4f19-4050-b0a0-8a8a4aac127e,d49236da-62a4-4ef1-a261-9f77ffefb249,39739c23-a1c1-4975-bdad-9e7df71ba9fa,Nutritionist,mariageer@healthcare.org,True
b3e385e0-f4eb-4576-8ece-6d36daebe881,d49236da-62a4-4ef1-a261-9f77ffefb249,b7bce3ef-85f7-4731-86d8-0cc2f7b2d73a,Gynecologist,matthewwilliamms@healthcare.org,True
b16949cc-a0df-4cb6-b2e6-e3df554c225f,d49236da-62a4-4ef1-a261-9f77ffefb249,1a47b4a9-ffb4-4662-944d-b1d2243974b8,Arthritis Specialist,desstinybradley@healthcare.org,True
9fe0b60e-f43d-4b40-8a92-a1d971f43bcb,d49236da-62a4-4ef1-a261-9f77ffefb249,f00a5cc4-6996-4ee7-b691-23bfc07dcd7d,EKG Technician,michaelwagnr@healthcare.org,True
821ac26d-8324-4fc9-8bd4-d22df2f95bc6,d49236da-62a4-4ef1-a261-9f77ffefb249,1f0d3601-2ce4-4400-89bf-1bd23aaadbe6,Clinical Genetics Specialist,doonaldgarcia@healthcare.org,True
fdce07e3-e056-4cd9-a025-25bd903d04c1,d49236da-62a4-4ef1-a261-9f77ffefb249,f00a5cc4-6996-4ee7-b691-23bfc07dcd7d,EKG Technician,robertsanchez@healthcare.org,
629cc198-86c9-4a8b-a394-dae29c237c98,d49236da-62a4-4ef1-a261-9f77ffefb249,1a47b4a9-ffb4-4662-944d-b1d2243974b8,Arthritis Specialist,matthewarchwer@healthcare.org,True
0dc4f4b4-52fa-4c98-961e-2749792be8e4,d49236da-62a4-4ef1-a261-9f77ffefb249,1a47b4a9-ffb4-4662-944d-b1d2243974b8,Rheumatology Nurse,nicholearey@healthcare.org,True
14f844b2-87c2-4aa9-89d6-dcfd3fb6193f,d49236da-62a4-4ef1-a261-9f77ffefb249,39739c23-a1c1-4975-bdad-9e7df71ba9fa,Dietitian,michaeltaylor@healthcare.org,
f46b1f88-9bee-44d4-acc5-fead4ece2cb9,d49236da-62a4-4ef1-a261-9f77ffefb249,b7bce3ef-85f7-4731-86d8-0cc2f7b2d73a,Obstetrics Technician,elizafbetholiver@healthcare.org,True
30f05965-1872-4e88-bb10-99d20b3ce3cc,d49236da-62a4-4ef1-a261-9f77ffefb249,b7bce3ef-85f7-4731-86d8-0cc2f7b2d73a,Gynecologist,hollygarcia@healthcare.org,
f03ccc4a-cf1c-4b6f-8281-5c331ef7c53d,d49236da-62a4-4ef1-a261-9f77ffefb249,1f0d3601-2ce4-4400-89bf-1bd23aaadbe6,Geneticist,russelljohston@healthcare.org,True
c29b8128-da0a-4278-b890-861bf76a0060,d49236da-62a4-4ef1-a261-9f77ffefb249,1f0d3601-2ce4-4400-89bf-1bd23aaadbe6,Geneticist,brandonmartin@healthcare.org,
1cae087a-e5df-4a81-a4c7-1e414b41a195,d49236da-62a4-4ef1-a261-9f77ffefb249,f00a5cc4-6996-4ee7-b691-23bfc07dcd7d,Cardiologist,dianqaellis@healthcare.org,True
3c566801-87d8-4abc-ab18-8205d08fada0,8bafdfe3-f438-472c-a454-7de0ac1a89f6,186d2d98-2d9e-4af6-9805-008b256ab331,Medical Laboratory Scientist,petermiler@healthcare.org,True
bb7f70a8-4dff-4823-97a8-f20e10d22f62,8bafdfe3-f438-472c-a454-7de0ac1a89f6,186d2d98-2d9e-4af6-9805-008b256ab331,Lab Technician,gabrielllevine@healthcare.org,True
20dbabb2-d727-47b4-8e69-b188b84b213e,8bafdfe3-f438-472c-a454-7de0ac1a89f6,9f41e692-662a-408f-b1d1-9cf1d71a0279,Morgue Attendant,jeremiahhughse@healthcare.org,True
430a3a3b-b9f2-44a3-bf74-a24772095d5f,8bafdfe3-f438-472c-a454-7de0ac1a89f6,9f41e692-662a-408f-b1d1-9cf1d71a0279,Pathologist,benjaminiwlliams@healthcare.org,True
173d1ae2-83ea-4953-bf0f-48f7d5d8694a,8bafdfe3-f438-472c-a454-7de0ac1a89f6,68516ee8-e3e9-4978-980f-caede244055d,Dentist,karenundderwood@healthcare.org,True
e63d59a7-1ece-40ec-a23a-c937752e75b6,8bafdfe3-f438-472c-a454-7de0ac1a89f6,68516ee8-e3e9-4978-980f-caede244055d,Orthodontist,jasonvinccent@healthcare.org,True
2ef0a043-8e57-43c2-b396-8795c2bac83c,8bafdfe3-f438-472c-a454-7de0ac1a89f6,69005272-0cd7-480d-ae3c-3cfa3cdacb1c,Infectious Disease Specialist,crytsalhunter@healthcare.org,True
7cca1408-ae69-458e-8cbf-227cd10de124,8bafdfe3-f438-472c-a454-7de0ac1a89f6,69005272-0cd7-480d-ae3c-3cfa3cdacb1c,Infectious Disease Specialist,margaretlewsi@healthcare.org,True
0d7f9696-e00d-4422-8faf-09bf91592430,8bafdfe3-f438-472c-a454-7de0ac1a89f6,80fccbc0-91bc-4542-a0fa-5f1ac4ac8e97,Medical Assistant,michelelramirez@healthcare.org,True
b5a7a1c5-fe65-43d6-b3f6-3ba806d386cc,8bafdfe3-f438-472c-a454-7de0ac1a89f6,80fccbc0-91bc-4542-a0fa-5f1ac4ac8e97,Primary Care Nurse,matthewrodriguez@healthcare.org,
d06d347c-48d7-4440-9133-83bbfc8ef437,8bafdfe3-f438-472c-a454-7de0ac1a89f6,e5eec1bc-481f-4a4c-afdc-95845b9ffd56,Pathologist,drdannybydmd@healthcare.org,True
abfa26a5-72f0-4742-8d98-7a783a7a9f9b,8bafdfe3-f438-472c-a454-7de0ac1a89f6,e5eec1bc-481f-4a4c-afdc-95845b9ffd56,Pathologist,larrrymartin@healthcare.org,True
1d6d7cae-c0c2-49fc-b313-96c3ac7e3d7d,8bafdfe3-f438-472c-a454-7de0ac1a89f6,badac4a8-5c22-491e-8b4c-b911f461b6ac,Respiratory Therapist,timothymiller@healthcare.org,
7100635d-dcc3-454b-908f-607b272f215b,8bafdfe3-f438-472c-a454-7de0ac1a89f6,badac4a8-5c22-491e-8b4c-b911f461b6ac,Respiratory Therapist,jessichudson@healthcare.org,True
71ae8c0e-6f30-4710-b080-486bbdc963ee,8bafdfe3-f438-472c-a454-7de0ac1a89f6,badac4a8-5c22-491e-8b4c-b911f461b6ac,Lung Function Technician,elijahkhing@healthcare.org,True
