row,original_id,field_name,original_value,varied_value,variation_type,entity_type,duplicate_id
272,f83d71b2-c4ab-4769-b7c6-ea792e53c210,jobTitle,Neurologist,Nuerologist,Job Title Typo,HealthcarePersonnel,Person273
272,f83d71b2-c4ab-4769-b7c6-ea792e53c210,jobTitle,Neurologist,,omission,HealthcarePersonnel,Person273
273,4f1728e0-a481-4fc5-95d8-3d89694241b7,knowsLanguage,nl,Dutch,Language Representation Change,Person,Person274
273,4f1728e0-a481-4fc5-95d8-3d89694241b7,personName,Timothy Khan,T. Khan,Name Abbreviation,Person,Person274
273,4f1728e0-a481-4fc5-95d8-3d89694241b7,jobTitle,EEG Technician,,omission,HealthcarePersonnel,Person274
273,4f1728e0-a481-4fc5-95d8-3d89694241b7,jobTitle,EEG Technician,EEG Technicina,Job Title Typo,HealthcarePersonnel,Person274
274,7600c884-fea7-4d63-8522-66ba0f493112,jobTitle,Renal Dietitian,Renal Dietitiun,Job Title Typo,HealthcarePersonnel,Person275
274,7600c884-fea7-4d63-8522-66ba0f493112,personName,Megan Fisher,Fisher Megan,Name Order Changes,Person,Person275
274,7600c884-fea7-4d63-8522-66ba0f493112,email,meganfisher@healthcare.org,,omission,HealthcarePersonnel,Person275
275,84963570-b411-4eaf-ad72-65db081f7d48,jobTitle,Doula,Dousa,Job Title Typo,HealthcarePersonnel,Person276
275,84963570-b411-4eaf-ad72-65db081f7d48,personName,Kenneth Glover,Glover Kenneth,Name Order Change,Person,Person276
275,84963570-b411-4eaf-ad72-65db081f7d48,knowsLanguage,nl,Dutch,Language Representation Change,Person,Person276
275,84963570-b411-4eaf-ad72-65db081f7d48,email,kennethglover@healthcare.org,,omission,HealthcarePersonnel,Person276
276,f3e2e524-c957-4f90-8db9-b3a77f4d6993,knowsLanguage,et,et,Language Abbreviation Expansion,Person,Person277
276,f3e2e524-c957-4f90-8db9-b3a77f4d6993,jobTitle,Neurological Nurse,Neurological Nusre,Job Title Typo,HealthcarePersonnel,Person277
276,f3e2e524-c957-4f90-8db9-b3a77f4d6993,email,dianawhite@healthcare.org,diaoawhite@healthcare.org,Email Typo,HealthcarePersonnel,Person277
276,f3e2e524-c957-4f90-8db9-b3a77f4d6993,knowsLanguage,et,,omission,Person,Person277
277,7bdc806d-ee19-4849-b6df-59df3569db32,jobTitle,Renal Dietitian,RenalD ietitian,Job Title Typo,HealthcarePersonnel,Person278
277,7bdc806d-ee19-4849-b6df-59df3569db32,knowsLanguage,et,,omission,Person,Person278
277,7bdc806d-ee19-4849-b6df-59df3569db32,knowsLanguage,et,et,Language Abbreviation Expansion,Person,Person278
278,0d9a6fd6-a9f2-4214-ba34-ab5f24ae704b,jobTitle,Obstetrics Technician,,omission,HealthcarePersonnel,Person279
278,0d9a6fd6-a9f2-4214-ba34-ab5f24ae704b,jobTitle,Obstetrics Technician,Obstetrico Technician,Job Title Typo,HealthcarePersonnel,Person279
278,0d9a6fd6-a9f2-4214-ba34-ab5f24ae704b,personName,Rachel Williams,Williams Rachel,Name Order Changes,Person,Person279
279,7e386c41-5005-418f-a370-2a781e3dd927,email,terryhughes@healthcare.org,terryhugmes@healthcare.org,Email Typo,HealthcarePersonnel,Person280
279,7e386c41-5005-418f-a370-2a781e3dd927,personName,Terry Hughes,T. Hughes,Name Abbreviations,Person,Person280
279,7e386c41-5005-418f-a370-2a781e3dd927,jobTitle,Gynecologist,,omission,HealthcarePersonnel,Person280
279,7e386c41-5005-418f-a370-2a781e3dd927,jobTitle,Gynecologist,Gyneoclogist,Job Title Typo,HealthcarePersonnel,Person280
280,fe362397-6bc2-4163-9369-32fcec1c4d5c,knowsLanguage,de,German,Language Representation Change,Person,Person281
280,fe362397-6bc2-4163-9369-32fcec1c4d5c,email,shannonreid@healthcare.org,shannoareid@healthcare.org,Email Typo,HealthcarePersonnel,Person281
280,fe362397-6bc2-4163-9369-32fcec1c4d5c,knowsLanguage,de,,omission,Person,Person281
280,fe362397-6bc2-4163-9369-32fcec1c4d5c,personName,Shannon Reid,S. Reid,Name Abbreviation,Person,Person281
280,fe362397-6bc2-4163-9369-32fcec1c4d5c,birthDate,1998-12-23,23-12-1998,Birth Date Format Change,Person,Person281
280,fe362397-6bc2-4163-9369-32fcec1c4d5c,jobTitle,Community Outreach Specialist,Communtiy Outreach Specialist,Job Title Typo,HealthcarePersonnel,Person281
281,183e587b-36c1-46af-8991-161229a5b4de,jobTitle,Community Outreach Specialist,Community Outreach kpecialist,Job Title Typo,HealthcarePersonnel,Person282
281,183e587b-36c1-46af-8991-161229a5b4de,birthDate,1967-04-27,27-04-1967,Birth Date Format Change,Person,Person282
281,183e587b-36c1-46af-8991-161229a5b4de,knowsLanguage,de,German,Language Representation Change,Person,Person282
281,183e587b-36c1-46af-8991-161229a5b4de,jobTitle,Community Outreach Specialist,,omission,HealthcarePersonnel,Person282
282,2789e561-747a-439a-aadf-28328271b43b,jobTitle,Orthopedic Surgeon,Orthopedic Surgeon,Job Title Typo,HealthcarePersonnel,Person283
282,2789e561-747a-439a-aadf-28328271b43b,knowsLanguage,nl,,omission,Person,Person283
282,2789e561-747a-439a-aadf-28328271b43b,personName,Gabriella Padilla,G. Padilla,Name Abbreviations,Person,Person283
283,d4c870f7-7ee4-47d1-b089-8ec85d1bbcaa,personName,Carrie Oneill,Oneill Carrie,Name Order Change,Person,Person284
283,d4c870f7-7ee4-47d1-b089-8ec85d1bbcaa,knowsLanguage,de,,omission,Person,Person284
283,d4c870f7-7ee4-47d1-b089-8ec85d1bbcaa,email,carrieoneill@healthcare.org,carriehneill@healthcare.org,Email Typo,HealthcarePersonnel,Person284
283,d4c870f7-7ee4-47d1-b089-8ec85d1bbcaa,knowsLanguage,de,German,Language Representation Change,Person,Person284
284,cee65c12-efb7-47b4-aa05-a6c750974120,knowsLanguage,de,German,Language Representation Change,Person,Person285
284,cee65c12-efb7-47b4-aa05-a6c750974120,email,jerrybell@healthcare.org,jergybell@healthcare.org,Email Typo,HealthcarePersonnel,Person285
284,cee65c12-efb7-47b4-aa05-a6c750974120,personName,Jerry Bell,Bell Jerry,Name Order Change,Person,Person285
284,cee65c12-efb7-47b4-aa05-a6c750974120,birthDate,1996-08-24,24-08-1996,Birth Date Format Change,Person,Person285
284,cee65c12-efb7-47b4-aa05-a6c750974120,jobTitle,Endocrinologist,,omission,HealthcarePersonnel,Person285
285,38c1608a-e634-4141-b569-90df6e2a2b5e,email,amandawilson@healthcare.org,,omission,HealthcarePersonnel,Person286
285,38c1608a-e634-4141-b569-90df6e2a2b5e,birthDate,1993-08-14,14-08-1993,Birth Date Format Change,Person,Person286
285,38c1608a-e634-4141-b569-90df6e2a2b5e,personName,Amanda Wilson,Wilson Amanda,Name Order Change,Person,Person286
285,38c1608a-e634-4141-b569-90df6e2a2b5e,email,amandawilson@healthcare.org,abandawilson@healthcare.org,Email Typo,HealthcarePersonnel,Person286
286,72686416-0a5b-412f-9796-88e7be6ea5f5,knowsLanguage,et,,omission,Person,Person287
286,72686416-0a5b-412f-9796-88e7be6ea5f5,knowsLanguage,et,et,Language Abbreviation Expansion,Person,Person287
286,72686416-0a5b-412f-9796-88e7be6ea5f5,email,christophervasquez@healthcare.org,christophervysquez@healthcare.org,Email Typo,HealthcarePersonnel,Person287
287,b691cc9f-466e-46fe-ab2c-eda8babe1086,email,taylorthornton@healthcare.org,tamlorthornton@healthcare.org,Email Typo,HealthcarePersonnel,Person288
287,b691cc9f-466e-46fe-ab2c-eda8babe1086,personName,Taylor Thornton,Thornton Taylor,Name Order Changes,Person,Person288
287,b691cc9f-466e-46fe-ab2c-eda8babe1086,birthDate,1979-04-20,,omission,Person,Person288
288,a3b0d6a0-95fc-4937-b72f-53188dd74323,personName,Brittany Bennett,B. Bennett,Name Abbreviation,Person,Person289
288,a3b0d6a0-95fc-4937-b72f-53188dd74323,email,brittanybennett@healthcare.org,brittanybeneett@healthcare.org,Email Typo,HealthcarePersonnel,Person289
288,a3b0d6a0-95fc-4937-b72f-53188dd74323,birthDate,1959-05-04,04-05-1959,Birth Date Format Change,Person,Person289
288,a3b0d6a0-95fc-4937-b72f-53188dd74323,knowsLanguage,et,,omission,Person,Person289
289,4ee7061c-ef69-45bb-93b6-f4f57f2acc18,birthDate,1961-05-22,,omission,Person,Person290
289,4ee7061c-ef69-45bb-93b6-f4f57f2acc18,jobTitle,Environmental Health Officer,Eevironmental Health Officer,Job Title Typo,HealthcarePersonnel,Person290
289,4ee7061c-ef69-45bb-93b6-f4f57f2acc18,knowsLanguage,nl,Dutch,Language Abbreviation Expansion,Person,Person290
290,19831cdd-1adb-4087-a0d9-ba7a7caf256d,email,karamartin@healthcare.org,karadartin@healthcare.org,Email Typo,HealthcarePersonnel,Person291
290,19831cdd-1adb-4087-a0d9-ba7a7caf256d,birthDate,1995-01-17,,omission,Person,Person291
290,19831cdd-1adb-4087-a0d9-ba7a7caf256d,knowsLanguage,nl,Dutch,Language Abbreviation Expansion,Person,Person291
290,19831cdd-1adb-4087-a0d9-ba7a7caf256d,jobTitle,Midwife,iMdwife,Job Title Typo,HealthcarePersonnel,Person291
291,30ddf93e-4ea0-40ff-a802-49a1dfa9bcf0,personName,Jeffery Russo,J. Russo,Name Abbreviation,Person,Person292
291,30ddf93e-4ea0-40ff-a802-49a1dfa9bcf0,email,jefferyrusso@healthcare.org,jeffiryrusso@healthcare.org,Email Typo,HealthcarePersonnel,Person292
291,30ddf93e-4ea0-40ff-a802-49a1dfa9bcf0,knowsLanguage,et,,omission,Person,Person292
291,30ddf93e-4ea0-40ff-a802-49a1dfa9bcf0,birthDate,1964-05-07,07-05-1964,Birth Date Format Change,Person,Person292
292,ccda4a75-2a46-474d-a8eb-4f1a046f48fb,email,latoyawright@healthcare.org,,omission,HealthcarePersonnel,Person293
292,ccda4a75-2a46-474d-a8eb-4f1a046f48fb,birthDate,1964-05-05,05-05-1964,Birth Date Format Change,Person,Person293
292,ccda4a75-2a46-474d-a8eb-4f1a046f48fb,personName,Latoya Wright,Wright Latoya,Name Order Change,Person,Person293
292,ccda4a75-2a46-474d-a8eb-4f1a046f48fb,knowsLanguage,nl,Dutch,Language Representation Change,Person,Person293
292,ccda4a75-2a46-474d-a8eb-4f1a046f48fb,email,latoyawright@healthcare.org,latkyawright@healthcare.org,Email Typo,HealthcarePersonnel,Person293
293,b4eb1e34-302a-4879-a68b-ef2d33e10a93,birthDate,1998-11-13,1998-13-11,Date Format Changes,Person,Person294
293,b4eb1e34-302a-4879-a68b-ef2d33e10a93,knowsLanguage,nl,,omission,Person,Person294
293,b4eb1e34-302a-4879-a68b-ef2d33e10a93,email,lorihill@healthcare.org,lorahill@healthcare.org,Email Typo,HealthcarePersonnel,Person294
294,b8aa61fc-20ce-4104-a519-04dbd816a55f,birthDate,1971-04-13,,omission,Person,Person295
294,b8aa61fc-20ce-4104-a519-04dbd816a55f,birthDate,1971-04-13,13-04-1971,Birth Date Format Change,Person,Person295
294,b8aa61fc-20ce-4104-a519-04dbd816a55f,email,alyssarowe@healthcare.org,alossarowe@healthcare.org,Email Typo,HealthcarePersonnel,Person295
294,b8aa61fc-20ce-4104-a519-04dbd816a55f,personName,Alyssa Rowe,A. Rowe,Name Abbreviation,Person,Person295
294,b8aa61fc-20ce-4104-a519-04dbd816a55f,knowsLanguage,de,German,Language Representation Change,Person,Person295
295,a2e31f81-ae79-41c7-ad0f-3b815861c593,birthDate,1972-10-26,26-10-1972,Birth Date Format Change,Person,Person296
295,a2e31f81-ae79-41c7-ad0f-3b815861c593,jobTitle,Psychologist,Psychologist,Job Title Typo,HealthcarePersonnel,Person296
295,a2e31f81-ae79-41c7-ad0f-3b815861c593,birthDate,1972-10-26,,omission,Person,Person296
295,a2e31f81-ae79-41c7-ad0f-3b815861c593,personName,Jonathan Burton,J. Burton,Name Abbreviation,Person,Person296
296,ad2c53ec-1bd5-4871-9053-78ae62b7e142,email,matthewsanders@healthcare.org,matthewsanders@healthcare.org,Email Typo,HealthcarePersonnel,Person297
296,ad2c53ec-1bd5-4871-9053-78ae62b7e142,personName,Matthew Sanders,M. Sanders,Name Abbreviations,Person,Person297
296,ad2c53ec-1bd5-4871-9053-78ae62b7e142,jobTitle,Dermatology Nurse,,omission,HealthcarePersonnel,Person297
297,124823f6-b4b9-479b-9530-d3d5a5bbf30b,email,michaelmccall@healthcare.org,,omission,HealthcarePersonnel,Person298
297,124823f6-b4b9-479b-9530-d3d5a5bbf30b,jobTitle,Skin Care Specialist,Skin Care Spceialist,Job Title Typo,HealthcarePersonnel,Person298
297,124823f6-b4b9-479b-9530-d3d5a5bbf30b,personName,Michael Mccall,M. Mccall,Name Abbreviations,Person,Person298
298,0b874ce2-40b6-4017-b415-d3bf513f302c,email,garrettbarron@healthcare.org,garrettbarjon@healthcare.org,Email Typo,HealthcarePersonnel,Person299
298,0b874ce2-40b6-4017-b415-d3bf513f302c,birthDate,1984-08-20,20-08-1984,Birth Date Format Change,Person,Person299
298,0b874ce2-40b6-4017-b415-d3bf513f302c,email,garrettbarron@healthcare.org,,omission,HealthcarePersonnel,Person299
298,0b874ce2-40b6-4017-b415-d3bf513f302c,personName,Garrett Barron,G. Barron,Name Abbreviation,Person,Person299
299,8646af16-6882-45ad-9a90-ef76992c0f5a,jobTitle,Toxicologist,,omission,HealthcarePersonnel,Person300
299,8646af16-6882-45ad-9a90-ef76992c0f5a,personName,Marissa Foley,Foley Marissa,Name Order Change,Person,Person300
299,8646af16-6882-45ad-9a90-ef76992c0f5a,birthDate,1981-09-26,26-09-1981,Birth Date Format Change,Person,Person300
299,8646af16-6882-45ad-9a90-ef76992c0f5a,jobTitle,Toxicologist,Toxicolsgist,Job Title Typo,HealthcarePersonnel,Person300
300,2b11052a-3626-49df-acbe-143d8ae17b9a,birthDate,1989-12-24,24-12-1989,Birth Date Format Change,Person,Person301
300,2b11052a-3626-49df-acbe-143d8ae17b9a,jobTitle,Orthopedic Surgeon,Otrhopedic Surgeon,Job Title Typo,HealthcarePersonnel,Person301
300,2b11052a-3626-49df-acbe-143d8ae17b9a,personName,Mr. Eric Roman DDS,M. Eric Roman DDS,Name Abbreviation,Person,Person301
300,2b11052a-3626-49df-acbe-143d8ae17b9a,birthDate,1989-12-24,,omission,Person,Person301
301,2f2f9420-23e4-4313-8b29-94f5bf6bee62,personName,Janet Hill,J. Hill,Name Abbreviation,Person,Person302
301,2f2f9420-23e4-4313-8b29-94f5bf6bee62,jobTitle,Therapist,,omission,HealthcarePersonnel,Person302
301,2f2f9420-23e4-4313-8b29-94f5bf6bee62,birthDate,1968-03-16,16-03-1968,Birth Date Format Change,Person,Person302
301,2f2f9420-23e4-4313-8b29-94f5bf6bee62,email,janethill@healthcare.org,janethidl@healthcare.org,Email Typo,HealthcarePersonnel,Person302
301,2f2f9420-23e4-4313-8b29-94f5bf6bee62,knowsLanguage,nl,Dutch,Language Representation Change,Person,Person302
302,fbc481d0-c2ee-4c58-acea-7b078534af6a,personName,Wayne Shaw,W. Shaw,Name Abbreviation,Person,Person303
302,fbc481d0-c2ee-4c58-acea-7b078534af6a,knowsLanguage,nl,Dutch,Language Representation Change,Person,Person303
302,fbc481d0-c2ee-4c58-acea-7b078534af6a,email,wayneshaw@healthcare.org,wvyneshaw@healthcare.org,Email Typo,HealthcarePersonnel,Person303
302,fbc481d0-c2ee-4c58-acea-7b078534af6a,jobTitle,Psychologist,,omission,HealthcarePersonnel,Person303
302,fbc481d0-c2ee-4c58-acea-7b078534af6a,birthDate,1983-01-29,29-01-1983,Birth Date Format Change,Person,Person303
303,68c299b1-7c38-4fb9-8c3a-19ffa930360c,jobTitle,Nutrition Counselor,,omission,HealthcarePersonnel,Person304
303,68c299b1-7c38-4fb9-8c3a-19ffa930360c,jobTitle,Nutrition Counselor,Nutrition Counsepor,Job Title Typo,HealthcarePersonnel,Person304
303,68c299b1-7c38-4fb9-8c3a-19ffa930360c,personName,Christine Kim,C. Kim,Name Abbreviation,Person,Person304
303,68c299b1-7c38-4fb9-8c3a-19ffa930360c,birthDate,1977-01-14,14-01-1977,Birth Date Format Change,Person,Person304
304,8a93b888-38dc-46d0-919d-0c06429d52b5,jobTitle,Skin Care Specialist,Sikn Care Specialist,Job Title Typo,HealthcarePersonnel,Person305
304,8a93b888-38dc-46d0-919d-0c06429d52b5,personName,Geoffrey Fritz,Fritz Geoffrey,Name Order Changes,Person,Person305
304,8a93b888-38dc-46d0-919d-0c06429d52b5,jobTitle,Skin Care Specialist,,omission,HealthcarePersonnel,Person305
305,3ff06e55-c418-4042-83ac-a4774254efad,jobTitle,GI Technician,GI Tehcnician,Job Title Typo,HealthcarePersonnel,Person306
305,3ff06e55-c418-4042-83ac-a4774254efad,personName,Mr. Darius Graves,Graves Mr.,Name Order Changes,Person,Person306
305,3ff06e55-c418-4042-83ac-a4774254efad,email,mrdariusgraves@healthcare.org,mrdariungraves@healthcare.org,Email Typo,HealthcarePersonnel,Person306
305,3ff06e55-c418-4042-83ac-a4774254efad,birthDate,1969-06-02,,omission,Person,Person306
306,939b18f4-3010-471e-8da7-07b79030dc69,personName,Brittany Miller,Miller Brittany,Name Order Change,Person,Person307
306,939b18f4-3010-471e-8da7-07b79030dc69,knowsLanguage,nl,,omission,Person,Person307
306,939b18f4-3010-471e-8da7-07b79030dc69,birthDate,1976-07-21,21-07-1976,Birth Date Format Change,Person,Person307
306,939b18f4-3010-471e-8da7-07b79030dc69,jobTitle,Gastroenterologist,Gastroenturologist,Job Title Typo,HealthcarePersonnel,Person307
307,639240b8-a731-47c5-a983-dd62e2a87e3b,email,theresabrooks@healthcare.org,thvresabrooks@healthcare.org,Email Typo,HealthcarePersonnel,Person308
307,639240b8-a731-47c5-a983-dd62e2a87e3b,jobTitle,Podiatrist,,omission,HealthcarePersonnel,Person308
307,639240b8-a731-47c5-a983-dd62e2a87e3b,birthDate,1980-08-21,1980-21-08,Date Format Changes,Person,Person308
308,ecf3c7d9-62aa-4e2a-9234-46d16e5bc40a,jobTitle,Orthotic Specialist,Orthotic Sepcialist,Job Title Typo,HealthcarePersonnel,Person309
308,ecf3c7d9-62aa-4e2a-9234-46d16e5bc40a,birthDate,1962-05-31,,omission,Person,Person309
308,ecf3c7d9-62aa-4e2a-9234-46d16e5bc40a,personName,Debra Mccall,Mccall Debra,Name Order Change,Person,Person309
308,ecf3c7d9-62aa-4e2a-9234-46d16e5bc40a,email,debramccall@healthcare.org,debramccawl@healthcare.org,Email Typo,HealthcarePersonnel,Person309
309,42059378-c46d-484e-bc7a-c3c22f0ceb41,knowsLanguage,nl,Dutch,Language Abbreviation Expansion,Person,Person310
309,42059378-c46d-484e-bc7a-c3c22f0ceb41,email,andrewnewton@healthcare.org,anvrewnewton@healthcare.org,Email Typo,HealthcarePersonnel,Person310
309,42059378-c46d-484e-bc7a-c3c22f0ceb41,birthDate,1963-10-17,,omission,Person,Person310
310,27429e56-f0fc-464a-b0b9-08df9b6f8426,jobTitle,Endocrine Nurse,Endocrine Nruse,Job Title Typo,HealthcarePersonnel,Person311
310,27429e56-f0fc-464a-b0b9-08df9b6f8426,personName,Timothy Miles,T. Miles,Name Abbreviations,Person,Person311
310,27429e56-f0fc-464a-b0b9-08df9b6f8426,email,timothymiles@healthcare.org,timothemiles@healthcare.org,Email Typo,HealthcarePersonnel,Person311
310,27429e56-f0fc-464a-b0b9-08df9b6f8426,email,timothymiles@healthcare.org,,omission,HealthcarePersonnel,Person311
311,3e8a6ce6-4c52-4949-8324-8f55535de8cb,personName,Kevin Nguyen,Nguyen Kevin,Name Order Change,Person,Person312
311,3e8a6ce6-4c52-4949-8324-8f55535de8cb,knowsLanguage,nl,,omission,Person,Person312
311,3e8a6ce6-4c52-4949-8324-8f55535de8cb,birthDate,1963-06-23,23-06-1963,Birth Date Format Change,Person,Person312
311,3e8a6ce6-4c52-4949-8324-8f55535de8cb,knowsLanguage,nl,Dutch,Language Representation Change,Person,Person312
311,3e8a6ce6-4c52-4949-8324-8f55535de8cb,email,kevinnguyen@healthcare.org,kevinnguyan@healthcare.org,Email Typo,HealthcarePersonnel,Person312
312,cbba94e1-949e-4c09-9db8-f65d45eecba1,jobTitle,Physical Therapist,Paysical Therapist,Job Title Typo,HealthcarePersonnel,Person313
312,cbba94e1-949e-4c09-9db8-f65d45eecba1,birthDate,1965-11-18,1965-18-11,Date Format Changes,Person,Person313
312,cbba94e1-949e-4c09-9db8-f65d45eecba1,jobTitle,Physical Therapist,,omission,HealthcarePersonnel,Person313
313,2fa0e8b1-1539-4133-99a7-7bc7fa024298,personName,Timothy Nash,Nash Timothy,Name Order Change,Person,Person314
313,2fa0e8b1-1539-4133-99a7-7bc7fa024298,birthDate,1981-10-07,,omission,Person,Person314
313,2fa0e8b1-1539-4133-99a7-7bc7fa024298,knowsLanguage,nl,Dutch,Language Representation Change,Person,Person314
313,2fa0e8b1-1539-4133-99a7-7bc7fa024298,jobTitle,Endocrinologist,Endochinologist,Job Title Typo,HealthcarePersonnel,Person314
313,2fa0e8b1-1539-4133-99a7-7bc7fa024298,birthDate,1981-10-07,07-10-1981,Birth Date Format Change,Person,Person314
314,8151d388-6b6e-4b09-9859-5c2ff8a5392c,email,derrickflemingphd@healthcare.org,derripkflemingphd@healthcare.org,Email Typo,HealthcarePersonnel,Person315
314,8151d388-6b6e-4b09-9859-5c2ff8a5392c,birthDate,1990-09-11,09-11-1990,Date Format Changes,Person,Person315
314,8151d388-6b6e-4b09-9859-5c2ff8a5392c,email,derrickflemingphd@healthcare.org,,omission,HealthcarePersonnel,Person315
315,eb59d4df-ce21-454b-84c8-ead75bf38980,email,kennethfletcher@healthcare.org,kennethflptcher@healthcare.org,Email Typo,HealthcarePersonnel,Person316
315,eb59d4df-ce21-454b-84c8-ead75bf38980,jobTitle,Gerontology Nurse,Gerotnology Nurse,Job Title Typo,HealthcarePersonnel,Person316
315,eb59d4df-ce21-454b-84c8-ead75bf38980,personName,Kenneth Fletcher,Fletcher Kenneth,Name Order Changes,Person,Person316
315,eb59d4df-ce21-454b-84c8-ead75bf38980,email,kennethfletcher@healthcare.org,,omission,HealthcarePersonnel,Person316
316,f16af1e0-0876-41ea-be50-db2547deaf53,personName,Jeremiah Franco,J. Franco,Name Abbreviations,Person,Person317
316,f16af1e0-0876-41ea-be50-db2547deaf53,birthDate,1990-03-03,,omission,Person,Person317
316,f16af1e0-0876-41ea-be50-db2547deaf53,email,jeremiahfranco@healthcare.org,jeremiahfrfnco@healthcare.org,Email Typo,HealthcarePersonnel,Person317
317,82b96379-51bd-444e-803a-0b41ed1b9044,knowsLanguage,nl,Dutch,Language Abbreviation Expansion,Person,Person318
317,82b96379-51bd-444e-803a-0b41ed1b9044,birthDate,1989-02-12,,omission,Person,Person318
317,82b96379-51bd-444e-803a-0b41ed1b9044,email,collinfisher@healthcare.org,cwllinfisher@healthcare.org,Email Typo,HealthcarePersonnel,Person318
318,6c68a5d4-9278-4e74-87a7-e214d3681e91,email,samuelmejia@healthcare.org,,omission,HealthcarePersonnel,Person319
318,6c68a5d4-9278-4e74-87a7-e214d3681e91,email,samuelmejia@healthcare.org,samaelmejia@healthcare.org,Email Typo,HealthcarePersonnel,Person319
318,6c68a5d4-9278-4e74-87a7-e214d3681e91,birthDate,1971-09-13,13-09-1971,Birth Date Format Change,Person,Person319
318,6c68a5d4-9278-4e74-87a7-e214d3681e91,personName,Samuel Mejia,S. Mejia,Name Abbreviation,Person,Person319
318,6c68a5d4-9278-4e74-87a7-e214d3681e91,knowsLanguage,nl,Dutch,Language Representation Change,Person,Person319
319,50409aef-62c5-4b47-9885-40d3bfb483a5,personName,Richard Curtis,Curtis Richard,Name Order Changes,Person,Person320
319,50409aef-62c5-4b47-9885-40d3bfb483a5,email,richardcurtis@healthcare.org,richardcbrtis@healthcare.org,Email Typo,HealthcarePersonnel,Person320
319,50409aef-62c5-4b47-9885-40d3bfb483a5,knowsLanguage,de,,omission,Person,Person320
320,cac92acb-72f1-4b08-a385-b123e82f47ca,jobTitle,GI Technician,GI Tecnhician,Job Title Typo,HealthcarePersonnel,Person321
320,cac92acb-72f1-4b08-a385-b123e82f47ca,jobTitle,GI Technician,,omission,HealthcarePersonnel,Person321
320,cac92acb-72f1-4b08-a385-b123e82f47ca,birthDate,1966-12-28,1966-28-12,Date Format Changes,Person,Person321
320,cac92acb-72f1-4b08-a385-b123e82f47ca,email,thomasadams@healthcare.org,thomaladams@healthcare.org,Email Typo,HealthcarePersonnel,Person321
321,a86cfb38-0425-444f-9e27-15e8e46a5e4f,personName,Mario Bond,M. Bond,Name Abbreviation,Person,Person322
321,a86cfb38-0425-444f-9e27-15e8e46a5e4f,email,mariobond@healthcare.org,mahiobond@healthcare.org,Email Typo,HealthcarePersonnel,Person322
321,a86cfb38-0425-444f-9e27-15e8e46a5e4f,jobTitle,Hematologist,,omission,HealthcarePersonnel,Person322
321,a86cfb38-0425-444f-9e27-15e8e46a5e4f,jobTitle,Hematologist,Hematologsit,Job Title Typo,HealthcarePersonnel,Person322
322,fd1ec008-2575-4290-bfa6-65bfdff5199e,jobTitle,Hematologist,Hematoloigst,Job Title Typo,HealthcarePersonnel,Person323
322,fd1ec008-2575-4290-bfa6-65bfdff5199e,jobTitle,Hematologist,,omission,HealthcarePersonnel,Person323
322,fd1ec008-2575-4290-bfa6-65bfdff5199e,birthDate,1971-10-15,1971-15-10,Date Format Changes,Person,Person323
323,4468f3b1-5ecb-479e-841c-76e28de031c4,birthDate,1971-11-06,06-11-1971,Birth Date Format Change,Person,Person324
323,4468f3b1-5ecb-479e-841c-76e28de031c4,personName,Teresa Davis,T. Davis,Name Abbreviation,Person,Person324
323,4468f3b1-5ecb-479e-841c-76e28de031c4,email,teresadavis@healthcare.org,teresaravis@healthcare.org,Email Typo,HealthcarePersonnel,Person324
323,4468f3b1-5ecb-479e-841c-76e28de031c4,knowsLanguage,et,,omission,Person,Person324
324,de858934-d4d9-48e9-99ec-d69b28d85e83,jobTitle,Women's Health Nurse,Woemn's Health Nurse,Job Title Typo,HealthcarePersonnel,Person325
324,de858934-d4d9-48e9-99ec-d69b28d85e83,birthDate,1990-01-15,15-01-1990,Birth Date Format Change,Person,Person325
324,de858934-d4d9-48e9-99ec-d69b28d85e83,email,matthewlyons@healthcare.org,,omission,HealthcarePersonnel,Person325
324,de858934-d4d9-48e9-99ec-d69b28d85e83,personName,Matthew Lyons,M. Lyons,Name Abbreviation,Person,Person325
325,7ff53d7d-b2f9-4c4f-89b6-c468195a84cb,personName,Amanda Williams,Williams Amanda,Name Order Changes,Person,Person326
325,7ff53d7d-b2f9-4c4f-89b6-c468195a84cb,email,amandawilliams@healthcare.org,amandawilsiams@healthcare.org,Email Typo,HealthcarePersonnel,Person326
325,7ff53d7d-b2f9-4c4f-89b6-c468195a84cb,birthDate,1977-09-08,,omission,Person,Person326
326,a74d1f05-7685-47bf-b302-fba80feba96b,jobTitle,Gastroenterologist,Gsatroenterologist,Job Title Typo,HealthcarePersonnel,Person327
326,a74d1f05-7685-47bf-b302-fba80feba96b,birthDate,1970-04-02,,omission,Person,Person327
326,a74d1f05-7685-47bf-b302-fba80feba96b,birthDate,1970-04-02,04-02-1970,Date Format Changes,Person,Person327
327,109ced8e-b455-4b19-9364-f2342f06ff0a,birthDate,1989-08-26,,omission,Person,Person328
327,109ced8e-b455-4b19-9364-f2342f06ff0a,birthDate,1989-08-26,1989-26-08,Date Format Changes,Person,Person328
327,109ced8e-b455-4b19-9364-f2342f06ff0a,email,crystalalexander@healthcare.org,crystalalexayder@healthcare.org,Email Typo,HealthcarePersonnel,Person328
327,109ced8e-b455-4b19-9364-f2342f06ff0a,jobTitle,Gastroenterologist,Gastroentreologist,Job Title Typo,HealthcarePersonnel,Person328
